Dialogue ID,Character Name,Dialogue
6912,Harry Potter,We're dropping!
6913,Ron Weasley,I say we jump!
6914,Hermione Granger,When?
6915,Voldemort,"The boy has discovered our secret, Nagini. We must find out just how much he knows. We must return to our hiding places and see if the others are safe."
6916,Harry Potter,He knows.
6917,Hermione Granger,How is it you --
6918,Harry Potter,I saw him.
6919,Hermione Granger,"You let him in! Harry, you can't --"
6920,Harry Potter,"I can't always help it, Hermione!"
6921,Ron Weasley,Never mind! What did you see?
6922,Harry Potter,He's angry. But he's scared too. He's going to make sure the other Horcruxes are safe.
6923,Ron Weasley,What happens when he finds out four are gone?
6924,Harry Potter,I reckon he'll do anything to stop us from finding the rest. There's more: one of them's at Hogwarts.
6925,Hermione Granger,What?
6926,Ron Weasley,What?
6927,Hermione Granger,You saw it?
6928,Hermione Granger,Tonight? But we have to plan. We have to figure out what --
6929,Harry Potter,"Honestly, Hermione, when have any of our plans actually worked? We plan, we get there and all hell breaks loose."
6930,Ron Weasley,'Fraid he's right. One problem: Snape's Headmaster now. We can't just walk in the front door.
6931,Harry Potter,We'll go to Hogsmeade. To Honeydukes. Take the secret passage in the cellar.
6932,Harry Potter,"There's something wrong with him. In the past, I could always follow his thoughts. Now everything feels disconnected."
6933,Ron Weasley,Maybe it's because of the Horcruxes. Maybe he's growing weaker. Maybe he's dying.
6934,Harry Potter,"No. It's more like he's wounded. If anything, he feels more"
6935,Hermione Granger,They were ready for us.
6936,Ghosts,"We know you're here, Potter. There's no getting away."
6937,Ghosts,Perhaps you need some convincing.
6938,Ron Weasley,What's he mean by that?
6939,Hermione Granger,"No, you'll give us away."
6940,Harry Potter,Expecto Patronum!
6941,Aberforth Dumbledore,"In here, Potter."
6942,Ron Weasley,Did you get a look at him! Fora second I thought it was --
6943,Hermione Granger,I know.
6944,Hermione Granger,Harry! I can see you! In here!
6945,Aberforth Dumbledore,You bloody fools! What were you thinking coming here? Do you have any idea how dangerous it is --
6946,Harry Potter,You're Aberforth.
6947,Harry Potter,Dumbledore's brother. It's you I've been seeing -- here. It's
6948,Aberforth Dumbledore,Where've you left him?
6949,Harry Potter,He's dead.
6950,Aberforth Dumbledore,Sorry to hear it. I liked that elf.
6951,Aberforth Dumbledore,"Mundungus Fletcher, 'bout a year ago."
6952,Harry Potter,Dung had no right selling you that. It belonged to --
6953,Aberforth Dumbledore,Sirius. Albus told me. He also told me that you'd likely be hacked off if you ever found out I had it. But ask yourself where you'd be if I didn't.
6954,Aberforth Dumbledore,"Right then. Reckon you're hungry. Let's get you fed, then think of the best way to get you out of here."
6955,Hermione Granger,Do you hear much from the others? From the Order?
6956,Aberforth Dumbledore,The Order is finished. You-Know- Who's won. Anyone who says otherwise is kidding themselves.
6957,Harry Potter,We need to get into Hogwarts. Dumbledore gave us a job to do.
6958,Aberforth Dumbledore,Did he now? Nice job? Easy?
6959,Harry Potter,We've been hunting Horcruxes. We think the last one's in the school. But we'll need your help getting in.
6960,Harry Potter,"If we can find it and kill it, then we kill him, and then we can end this war once and for all. We need to get into Hogwarts tonight."
6961,Aberforth Dumbledore,"It's not a job my brother's given you, it's a suicide mission. Do yourself a favor boy. Go home. Live a little longer."
6962,Harry Potter,"Dumbledore trusted me, to see this through."
6963,Harry Potter,Why should he...
6964,Aberforth Dumbledore,Keep secrets? You tell me.
6965,Harry Potter,I only care about the Dumbledore I knew. I trusted him.
6966,Aberforth Dumbledore,Did you now? And why is that?
6967,Harry Potter,I had no reason not to --
6968,Aberforth Dumbledore,"That's a boy's answer. A boy who goes chasing Horcruxes on the word of a man who won't even tell him where to start. You're lying. Not just to me, which doesn't matter, but to yourself as well. That's what a fool does."
6969,Harry Potter,You're drunk.
6970,Aberforth Dumbledore,"You don't strike me as a fool, Mr. Potter. So I'll ask you again. There must be a reason. Why do you trust anything my brother ever said to you? Why?"
6971,Aberforth Dumbledore,You know what to do...
6972,Harry Potter,Where've you sent her?
6973,Aberforth Dumbledore,You'll see soon enough.
6974,Hermione Granger,"That's Ariana, isn't it? Your sister. She's beautiful."
6975,Aberforth Dumbledore,She'll always be beautiful.
6976,Hermione Granger,"She died very young, didn't she."
6977,Aberforth Dumbledore,"My brother sacrificed many things, Mr. Potter, in his journey to find power, including her. She was devoted to him -- he gave her everything, but time."
6978,Hermione Granger,Mr. Dumbledore... thank you.
6979,Hermione Granger,"Did save our lives twice. Kept an eye on us in that mirror. That doesn't seem like someone who's given up, does it?"
6980,Hermione Granger,She's coming back! And she's got someone with her!
6981,Ron Weasley,Who's that with her? Bloody hell...
6982,Neville Longbottom,I knew you'd come! I told them alii! Harry Potter would never abandon Hogwarts!
6983,Harry Potter,"Neville, you look..."
6984,Neville Longbottom,Like hell? I reckon. This is nothing. Seamus is worse. You'll see. Hermione! Ron!
6985,Neville Longbottom,"Hey, Ab. There might be a couple more people on the way."
6986,Neville Longbottom,Well? Ready?
6987,Ron Weasley,I don't remember this being on the Marauder's Map.
6988,Neville Longbottom,That's because it never existed till now. The seven secret passages were sealed off before the start of the year. This is the only way in or out now. The grounds are crawling with Death Eaters and Dementors.
6989,Hermione Granger,"How bad is it, Neville? With Snape as Headmaster."
6990,Neville Longbottom,Hardly ever see him. It's the Carrows you have to watch out for.
6991,Harry Potter,The Carrows?
6992,Neville Longbottom,"Brother and sister. They're in charge of discipline. Like punishment, the Carrows."
6993,Hermione Granger,They did that to you? But why?
6994,Neville Longbottom,Today's Dark Arts lesson had us practicing the Cruciatus Curse. On First Years. I refused. Hogwarts has changed.
6995,Neville Longbottom,"Aw, c'mon. Don't be grim. We're all used to it by now. And the thing is, it helps when people stand up, gives everyone hope. I used to notice that when you did it, Harry. C'mon, we're almost there."
6996,Neville Longbottom,"Let's have a bit of fun, shall we?  Hey! Listen up, you lot! I've brought you a surprise!"
6997,Seamus Finnigan,Blimey.
6998,Neville Longbottom,Get the word out to Remus and the others that Harry's back.
6999,Nigel Wolpert,"River, DA calling. Do you read? We have a new weather report: Lightning has struck. I repeat, lightning has struck..."
7000,Neville Longbottom,"Okay, okay! Stand down! lLet's not kill them before You-Know-Who gets the chance!"
7001,Harry Potter,"Okay. There's something we need to find, something hidden here in the castle. It could help us defeat You-Know-Who."
7002,Neville Longbottom,What is it?
7003,Harry Potter,We don't know.
7004,Dean Thomas,Where is it?
7005,Harry Potter,I realize it's not much to go on.
7006,Seamus Finnigan,That's nothing to go on.
7007,Harry Potter,"I think it might have something to do with Ravenclaw. It would be small, easy to conceal, valuable. Any ideas?"
7008,Luna Lovegood,"Well, there's Rowena Ravenclaw's lost diadem."
7009,Luna Lovegood,The lost diadem of Ravenclaw? Hasn't anyone ever heard of it? It's quite famous.
7010,Cho Chang,"Yes, but Luna, it's lost. For centuries now. There's not a person alive today who's seen it."
7011,Ron Weasley,Excuse me. But would someone tell me: what's a bloody diadem?
7012,Cho Chang,"It's a kind of crown. You know, like a tiara."
7013,Cho Chang,"Ravenclaw's was rumored to have magical properties, to enhance the wisdom of the wearer."
7014,Ginny Weasley,Harry.
7015,Harry Potter,"Hey there. Ron smiles, about to speak, then notices Ginny's eyes have not left Harry. He frowns, speaks to Hermione."
7016,Ron Weasley,"Six months she hasn't seen me and it's like I'm Frankie First Year. I mean, I'm only her brother."
7017,Seamus Finnigan,"Got loads of those, though, doesn't she? There's only one Harry."
7018,Ron Weasley,"Shut up, Seamus."
7019,Neville Longbottom,"What is it, Ginny?"
7020,Ginny Weasley,Snape knows. He knows that Harry was spotted in Hogsmeade.
7021,Alecto Carrow,"Put a smile on, Miss Reynolds. Wouldn't want me to have to pay a visit to Daddy again, would you?"
7022,Severus Snape,Many of you are surely wondering why I have summoned you here at this hour. It has come to my attention that earlier this evening... Harry Potter was sighted in Hogsmeade.
7023,Severus Snape,I mention this in the hopes that truth will not be supplanted by
7024,Severus Snape,"For myself and a few select members of the staff this comes as little surprise. We have, for some time, considered Mr. Potter's return to Hogwarts to be not only possible but inevitable. Consequently, in the past several months and under my specific direction, exhaustive defensive strategies have been employed to defeat any attempt Mr. Potter might make to breach these walls. But know this. Should anyone -- student or staff -- attempt to aid Mr. Potter, that person will be punished in a manner consistent with the severity of their transgression. Rest assured: So long as I am Headmaster at Hogwarts, Harry Potter will never again step foot in this castle."
7025,Severus Snape,Now then. If anyone here has knowledge of Mr. Potter's movements this evening... I invite them to step forward now.
7026,Harry Potter,I think I can help you out with that... -.. Harry appears.
7027,Harry Potter,And I'm afraid it's rather extensive.
7028,Harry Potter,How dare you stand where he stood.
7029,Harry Potter,"Tell them how it was that night. Tell then how you looked him in the eye, a man who trusted you... and killed him. Tell them!"
7030,Harry Potter,I'm a Gryffindor.
7031,Voldemort,I know that many of you will want to fight. Some of you may even think this wise. But this is foily.
7032,Voldemort,I wish you no harm. TI have great respect for the students of Hogwarts. I was once one myself after all. I ask for but one thing and if granted no magical blood shail be spiit...
7033,Voldemort,Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter and I shail leave Hogwarts untouched. Give me Harry Potter and you will be rewarded.
7034,Pansy Parkinson,But he's there! Potter's there! Someone grab him!
7035,Argus Filch,Students out of bed! Students in the corridors!
7036,Argus Filch,"Oh. Sorry, mum."
7037,Argus Filch,Right away.
7038,Harry Potter,Time. As much as you can give me.
7039,Harry Potter,"Is that possible, Professor?"
7040,Harry Potter,I think you're right.
7041,Harry Potter,"You, too, Professor."
7042,Neville Longbottom,"Let me get this straight, Professor. You're giving us permission to do this?"
7043,Neville Longbottom,To blow it up. Boom.
7044,Neville Longbottom,Wicked.
7045,Seamus Finnigan,I can bring 'er down.
7046,Filius Flitwick,"You realize, of course, that nothing we do will be able to keep out You-Know-Who indefinitely."
7047,Pomona Sprout,That doesn't mean we can't hold him up.
7048,Professors,Protego Maxima... Finato Duri... Repello Inimicum...
7049,Ron Weasley,"Harry, Hermione and I have been thinking. It doesn't really matter if we find the Horcrux."
7050,Hermione Granger,Unless we can destroy it.
7051,Ron Weasley,So we were thinking --
7052,Hermione Granger,You were thinking. It's Ron's idea. And it's brilliant.
7053,Ron Weasley,"You destroyed Tom Riddle's Diary with a Basilisk fang, right? Well, we know where we might find one, don't we?"
7054,Harry Potter,Okay. But take this. That way you can find me when you get back.
7055,Hermione Granger,Where are you going?
7056,Harry Potter,"Ravenclaw Common Room. Got to start somewhere. Hermione nods, slips the Map in her beaded bag and she and Ron head off. Just before they turn the corner, Ron looks back, holds Harry's glance briefly... and then is"
7057,Luna Lovegood,Harry! Wait! I need to talk to
7058,Harry Potter,"I'm a bit preoccupied right now, Luna."
7059,Harry Potter,"We'll talk later, Luna."
7060,Luna Lovegood,Harry --
7061,Harry Potter,Later.
7062,Luna Lovegood,Don't you remember what Cho said about Rowena Ravenclaw's diadem: 'There's not a person alive who's seen it.'
7063,Luna Lovegood,"It's obvious, isn't it? We have to talk to someone who's dead."
7064,Luna Lovegood,"He's very impressive, isn't he?"
7065,Voldemort,They never learn. Such a pity.
7066,Voldemort,Begin.
7067,Pius Thicknesse,"But, my Lord, shouldn't we wait --"
7068,Fred Weasley,Nice night for it!
7069,Harry Potter,"Okay, Luna. Who've you got in mind?"
7070,Seamus Finnigan,That's it. I want a charge on each and every joist.
7071,Neville Longbottom,"You do know what you're doing, don't you, Seamus?"
7072,Neville Longbottom,Blimey.
7073,Neville Longbottom,Not good.
7074,Luna Lovegood,"If you're to find her, you'll find her down there."
7075,Luna Lovegood,No. I think it best if you two talk alone. She's very shy.
7076,Kingsley Shacklebolt,Tell Professor McGonagall Remus and I will handle this side of the castle.
7077,Dean Thomas,"Yes, sir."
7078,Kingsley Shacklebolt,Dean!
7079,Remus Lupin,"It's the quality of one's conviction that determines success, not the number of one's followers."
7080,Kingsley Shacklebolt,Who said that?
